Number of Nodes = 76
Number of Links = 85
Number of Trains = 8
Computational time:,1,Iteration:, 1,Lower bound in Minute:,90.000,Upper bound in Minute:,192.000,Lower bound:,90.000,Upper bound:,192.000,Total Trip Price:,90.000,Total Resource Price (Resource Cost):,0.000,Total Travel Time:,892.000,Optimality gap:,0.531
Computational time:,1,Iteration:, 2,Lower bound in Minute:,96.000,Upper bound in Minute:,192.000,Lower bound:,96.000,Upper bound:,192.000,Total Trip Price:,113.000,Total Resource Price (Resource Cost):,17.000,Total Travel Time:,901.000,Optimality gap:,0.500
Computational time:,2,Iteration:, 3,Lower bound in Minute:,99.500,Upper bound in Minute:,192.000,Lower bound:,99.500,Upper bound:,192.000,Total Trip Price:,120.500,Total Resource Price (Resource Cost):,21.000,Total Travel Time:,892.000,Optimality gap:,0.482
Computational time:,3,Iteration:, 4,Lower bound in Minute:,105.833,Upper bound in Minute:,140.000,Lower bound:,105.833,Upper bound:,140.000,Total Trip Price:,131.583,Total Resource Price (Resource Cost):,25.750,Total Travel Time:,910.000,Optimality gap:,0.244
Computational time:,4,Iteration:, 5,Lower bound in Minute:,105.833,Upper bound in Minute:,140.000,Lower bound:,105.833,Upper bound:,140.000,Total Trip Price:,133.867,Total Resource Price (Resource Cost):,29.550,Total Travel Time:,921.000,Optimality gap:,0.244
Computational time:,4,Iteration:, 6,Lower bound in Minute:,105.833,Upper bound in Minute:,140.000,Lower bound:,105.833,Upper bound:,140.000,Total Trip Price:,131.550,Total Resource Price (Resource Cost):,29.133,Total Travel Time:,901.000,Optimality gap:,0.244
Computational time:,5,Iteration:, 7,Lower bound in Minute:,107.131,Upper bound in Minute:,140.000,Lower bound:,107.131,Upper bound:,140.000,Total Trip Price:,135.383,Total Resource Price (Resource Cost):,28.252,Total Travel Time:,899.000,Optimality gap:,0.235
Computational time:,6,Iteration:, 8,Lower bound in Minute:,107.131,Upper bound in Minute:,140.000,Lower bound:,107.131,Upper bound:,140.000,Total Trip Price:,137.612,Total Resource Price (Resource Cost):,30.489,Total Travel Time:,914.000,Optimality gap:,0.235
Computational time:,6,Iteration:, 9,Lower bound in Minute:,107.131,Upper bound in Minute:,140.000,Lower bound:,107.131,Upper bound:,140.000,Total Trip Price:,137.228,Total Resource Price (Resource Cost):,30.583,Total Travel Time:,901.000,Optimality gap:,0.235
Computational time:,7,Iteration:, 10,Lower bound in Minute:,107.131,Upper bound in Minute:,140.000,Lower bound:,107.131,Upper bound:,140.000,Total Trip Price:,138.513,Total Resource Price (Resource Cost):,31.594,Total Travel Time:,918.000,Optimality gap:,0.235
Computational time:,8,Iteration:, 11,Lower bound in Minute:,107.131,Upper bound in Minute:,140.000,Lower bound:,107.131,Upper bound:,140.000,Total Trip Price:,139.351,Total Resource Price (Resource Cost):,32.492,Total Travel Time:,907.000,Optimality gap:,0.235
Computational time:,8,Iteration:, 12,Lower bound in Minute:,108.001,Upper bound in Minute:,140.000,Lower bound:,108.001,Upper bound:,140.000,Total Trip Price:,139.115,Total Resource Price (Resource Cost):,31.114,Total Travel Time:,916.000,Optimality gap:,0.229
Computational time:,9,Iteration:, 13,Lower bound in Minute:,108.001,Upper bound in Minute:,140.000,Lower bound:,108.001,Upper bound:,140.000,Total Trip Price:,139.012,Total Resource Price (Resource Cost):,31.874,Total Travel Time:,905.000,Optimality gap:,0.229
Computational time:,10,Iteration:, 14,Lower bound in Minute:,108.001,Upper bound in Minute:,140.000,Lower bound:,108.001,Upper bound:,140.000,Total Trip Price:,139.962,Total Resource Price (Resource Cost):,31.998,Total Travel Time:,908.000,Optimality gap:,0.229
Computational time:,11,Iteration:, 15,Lower bound in Minute:,108.851,Upper bound in Minute:,140.000,Lower bound:,108.851,Upper bound:,140.000,Total Trip Price:,140.403,Total Resource Price (Resource Cost):,31.551,Total Travel Time:,916.000,Optimality gap:,0.222
Computational time:,11,Iteration:, 16,Lower bound in Minute:,108.851,Upper bound in Minute:,140.000,Lower bound:,108.851,Upper bound:,140.000,Total Trip Price:,139.508,Total Resource Price (Resource Cost):,31.382,Total Travel Time:,909.000,Optimality gap:,0.222
Computational time:,12,Iteration:, 17,Lower bound in Minute:,109.094,Upper bound in Minute:,140.000,Lower bound:,109.094,Upper bound:,140.000,Total Trip Price:,140.643,Total Resource Price (Resource Cost):,31.549,Total Travel Time:,900.000,Optimality gap:,0.221
Computational time:,13,Iteration:, 18,Lower bound in Minute:,109.256,Upper bound in Minute:,140.000,Lower bound:,109.256,Upper bound:,140.000,Total Trip Price:,141.864,Total Resource Price (Resource Cost):,32.608,Total Travel Time:,923.000,Optimality gap:,0.220
Computational time:,14,Iteration:, 19,Lower bound in Minute:,109.256,Upper bound in Minute:,140.000,Lower bound:,109.256,Upper bound:,140.000,Total Trip Price:,141.572,Total Resource Price (Resource Cost):,32.807,Total Travel Time:,896.000,Optimality gap:,0.220
Computational time:,15,Iteration:, 20,Lower bound in Minute:,109.842,Upper bound in Minute:,140.000,Lower bound:,109.842,Upper bound:,140.000,Total Trip Price:,142.949,Total Resource Price (Resource Cost):,33.107,Total Travel Time:,911.000,Optimality gap:,0.215
Computational time:,15,Iteration:, 21,Lower bound in Minute:,109.842,Upper bound in Minute:,140.000,Lower bound:,109.842,Upper bound:,140.000,Total Trip Price:,143.382,Total Resource Price (Resource Cost):,33.702,Total Travel Time:,917.000,Optimality gap:,0.215
Computational time:,16,Iteration:, 22,Lower bound in Minute:,109.842,Upper bound in Minute:,140.000,Lower bound:,109.842,Upper bound:,140.000,Total Trip Price:,142.332,Total Resource Price (Resource Cost):,33.565,Total Travel Time:,904.000,Optimality gap:,0.215
Computational time:,17,Iteration:, 23,Lower bound in Minute:,109.842,Upper bound in Minute:,140.000,Lower bound:,109.842,Upper bound:,140.000,Total Trip Price:,143.214,Total Resource Price (Resource Cost):,33.623,Total Travel Time:,911.000,Optimality gap:,0.215
Computational time:,18,Iteration:, 24,Lower bound in Minute:,109.842,Upper bound in Minute:,140.000,Lower bound:,109.842,Upper bound:,140.000,Total Trip Price:,143.754,Total Resource Price (Resource Cost):,34.052,Total Travel Time:,902.000,Optimality gap:,0.215
Computational time:,18,Iteration:, 25,Lower bound in Minute:,110.020,Upper bound in Minute:,140.000,Lower bound:,110.020,Upper bound:,140.000,Total Trip Price:,144.534,Total Resource Price (Resource Cost):,34.514,Total Travel Time:,917.000,Optimality gap:,0.214
Computational time:,19,Iteration:, 26,Lower bound in Minute:,110.020,Upper bound in Minute:,140.000,Lower bound:,110.020,Upper bound:,140.000,Total Trip Price:,143.600,Total Resource Price (Resource Cost):,34.399,Total Travel Time:,908.000,Optimality gap:,0.214
Computational time:,20,Iteration:, 27,Lower bound in Minute:,110.020,Upper bound in Minute:,140.000,Lower bound:,110.020,Upper bound:,140.000,Total Trip Price:,144.371,Total Resource Price (Resource Cost):,34.473,Total Travel Time:,916.000,Optimality gap:,0.214
Computational time:,21,Iteration:, 28,Lower bound in Minute:,110.020,Upper bound in Minute:,140.000,Lower bound:,110.020,Upper bound:,140.000,Total Trip Price:,144.675,Total Resource Price (Resource Cost):,34.684,Total Travel Time:,902.000,Optimality gap:,0.214
